method_name,combination,wtau
lsq_2_scorers,"nce_score,hscore_score",0.20296310893790895
overall_2_scorers,"nce_score,reg_hscore_score",0.2584399748740622
per_scorer_2_scorers,"nce_score,reg_hscore_score",0.2686778364870761
per_scorer_dataset_2_scorers,"nce_score,reg_hscore_score",0.2686778364870761
svm_2_scorers,"nce_score,reg_hscore_score",0.17526436290831304
lsq_2_scorers,"nce_score,reg_hscore_score",0.2758269594741614
overall_2_scorers,"sfda_score,hscore_score",0.09140175635230517
per_scorer_2_scorers,"sfda_score,hscore_score",0.16624721678237517
per_scorer_dataset_2_scorers,"sfda_score,hscore_score",0.16624721678237517
svm_2_scorers,"sfda_score,hscore_score",0.07963252631996702
lsq_2_scorers,"sfda_score,hscore_score",0.1592609470945742
overall_2_scorers,"sfda_score,reg_hscore_score",-0.09400877765598033
per_scorer_2_scorers,"sfda_score,reg_hscore_score",0.16554653704091404
per_scorer_dataset_2_scorers,"sfda_score,reg_hscore_score",0.16554653704091404
svm_2_scorers,"sfda_score,reg_hscore_score",0.23498088868634887
lsq_2_scorers,"sfda_score,reg_hscore_score",0.13172642287938277
overall_2_scorers,"hscore_score,reg_hscore_score",0.09140175635230517
per_scorer_2_scorers,"hscore_score,reg_hscore_score",0.07225486130783504
per_scorer_dataset_2_scorers,"hscore_score,reg_hscore_score",0.07225486130783504
svm_2_scorers,"hscore_score,reg_hscore_score",0.1241339009934047
lsq_2_scorers,"hscore_score,reg_hscore_score",0.07073717803971122
overall_3_scorers,"ncti_score,etran_energy_score,pactran_score",0.36792255299232657
per_scorer_3_scorers,"ncti_score,etran_energy_score,pactran_score",0.7238268062004678
per_scorer_dataset_3_scorers,"ncti_score,etran_energy_score,pactran_score",0.7238268062004678
svm_3_scorers,"ncti_score,etran_energy_score,pactran_score",0.645048233315405
lsq_3_scorers,"ncti_score,etran_energy_score,pactran_score",0.7257180940963623
overall_3_scorers,"ncti_score,etran_energy_score,gbc_score",0.45746723432673847
per_scorer_3_scorers,"ncti_score,etran_energy_score,gbc_score",0.6902366025791036
per_scorer_dataset_3_scorers,"ncti_score,etran_energy_score,gbc_score",0.6902366025791036
svm_3_scorers,"ncti_score,etran_energy_score,gbc_score",0.6115510887222034
lsq_3_scorers,"ncti_score,etran_energy_score,gbc_score",0.7209693466298255
overall_3_scorers,"ncti_score,etran_energy_score,parc_score",0.44992124195484096
per_scorer_3_scorers,"ncti_score,etran_energy_score,parc_score",0.6721516752677839
per_scorer_dataset_3_scorers,"ncti_score,etran_energy_score,parc_score",0.6721516752677839
svm_3_scorers,"ncti_score,etran_energy_score,parc_score",0.5554063874074713
lsq_3_scorers,"ncti_score,etran_energy_score,parc_score",0.7221503751784193
overall_3_scorers,"ncti_score,etran_energy_score,nleep_score",0.43119448105222435
per_scorer_3_scorers,"ncti_score,etran_energy_score,nleep_score",0.7161439623165671
per_scorer_dataset_3_scorers,"ncti_score,etran_energy_score,nleep_score",0.7161439623165671
svm_3_scorers,"ncti_score,etran_energy_score,nleep_score",0.5650379968223076
lsq_3_scorers,"ncti_score,etran_energy_score,nleep_score",0.7220463680292967
overall_3_scorers,"ncti_score,etran_energy_score,leep_score",0.39063442992449915
per_scorer_3_scorers,"ncti_score,etran_energy_score,leep_score",0.7425658837391664
per_scorer_dataset_3_scorers,"ncti_score,etran_energy_score,leep_score",0.7425658837391664
svm_3_scorers,"ncti_score,etran_energy_score,leep_score",0.6002430482853195
lsq_3_scorers,"ncti_score,etran_energy_score,leep_score",0.7347256606164614
overall_3_scorers,"ncti_score,etran_energy_score,logme_score",0.35261023731420826
per_scorer_3_scorers,"ncti_score,etran_energy_score,logme_score",0.696526298070804
per_scorer_dataset_3_scorers,"ncti_score,etran_energy_score,logme_score",0.696526298070804
svm_3_scorers,"ncti_score,etran_energy_score,logme_score",0.605310659774824
lsq_3_scorers,"ncti_score,etran_energy_score,logme_score",0.719552933480585
overall_3_scorers,"ncti_score,etran_energy_score,tmi_score",0.6677368454905372
per_scorer_3_scorers,"ncti_score,etran_energy_score,tmi_score",0.7191191141875327
per_scorer_dataset_3_scorers,"ncti_score,etran_energy_score,tmi_score",0.7191191141875327
svm_3_scorers,"ncti_score,etran_energy_score,tmi_score",0.5842081566238185
lsq_3_scorers,"ncti_score,etran_energy_score,tmi_score",0.7315411259321296
overall_3_scorers,"ncti_score,etran_energy_score,nce_score",0.2584399748740622
per_scorer_3_scorers,"ncti_score,etran_energy_score,nce_score",0.7382619036866429
per_scorer_dataset_3_scorers,"ncti_score,etran_energy_score,nce_score",0.7382619036866429
svm_3_scorers,"ncti_score,etran_energy_score,nce_score",0.5900831920341473
lsq_3_scorers,"ncti_score,etran_energy_score,nce_score",0.7304408397756176
overall_3_scorers,"ncti_score,etran_energy_score,sfda_score",0.2070858397139578
per_scorer_3_scorers,"ncti_score,etran_energy_score,sfda_score",0.7239308133495903
per_scorer_dataset_3_scorers,"ncti_score,etran_energy_score,sfda_score",0.7239308133495903
svm_3_scorers,"ncti_score,etran_energy_score,sfda_score",0.5770330318494519
lsq_3_scorers,"ncti_score,etran_energy_score,sfda_score",0.7169965472363514
overall_3_scorers,"ncti_score,etran_energy_score,hscore_score",0.09140175635230517
per_scorer_3_scorers,"ncti_score,etran_energy_score,hscore_score",0.7613952832757865
per_scorer_dataset_3_scorers,"ncti_score,etran_energy_score,hscore_score",0.7613952832757865
svm_3_scorers,"ncti_score,etran_energy_score,hscore_score",0.601506187741115
lsq_3_scorers,"ncti_score,etran_energy_score,hscore_score",0.7024218612079325
overall_3_scorers,"ncti_score,etran_energy_score,reg_hscore_score",-0.09400877765598033
per_scorer_3_scorers,"ncti_score,etran_energy_score,reg_hscore_score",0.7335282098864262
per_scorer_dataset_3_scorers,"ncti_score,etran_energy_score,reg_hscore_score",0.7335282098864262
svm_3_scorers,"ncti_score,etran_energy_score,reg_hscore_score",0.5821594894891191
lsq_3_scorers,"ncti_score,etran_energy_score,reg_hscore_score",0.7291968595315024
overall_3_scorers,"ncti_score,pactran_score,gbc_score",0.45746723432673847
per_scorer_3_scorers,"ncti_score,pactran_score,gbc_score",0.6482820345440585
per_scorer_dataset_3_scorers,"ncti_score,pactran_score,gbc_score",0.6482820345440585
svm_3_scorers,"ncti_score,pactran_score,gbc_score",0.5927381113670235
lsq_3_scorers,"ncti_score,pactran_score,gbc_score",0.6580997620152202
overall_3_scorers,"ncti_score,pactran_score,parc_score",0.44992124195484096
per_scorer_3_scorers,"ncti_score,pactran_score,parc_score",0.6401243159135046
per_scorer_dataset_3_scorers,"ncti_score,pactran_score,parc_score",0.6401243159135046
svm_3_scorers,"ncti_score,pactran_score,parc_score",0.5704518426371832
lsq_3_scorers,"ncti_score,pactran_score,parc_score",0.6348979566700734
overall_3_scorers,"ncti_score,pactran_score,nleep_score",0.43119448105222435
per_scorer_3_scorers,"ncti_score,pactran_score,nleep_score",0.6711444481394341
per_scorer_dataset_3_scorers,"ncti_score,pactran_score,nleep_score",0.6711444481394341
svm_3_scorers,"ncti_score,pactran_score,nleep_score",0.580759498521319
lsq_3_scorers,"ncti_score,pactran_score,nleep_score",0.6604686616880076
overall_3_scorers,"ncti_score,pactran_score,leep_score",0.39063442992449915
per_scorer_3_scorers,"ncti_score,pactran_score,leep_score",0.6672564966834029
per_scorer_dataset_3_scorers,"ncti_score,pactran_score,leep_score",0.6672564966834029
svm_3_scorers,"ncti_score,pactran_score,leep_score",0.5617275587469323
lsq_3_scorers,"ncti_score,pactran_score,leep_score",0.6745917377268139
overall_3_scorers,"ncti_score,pactran_score,logme_score",0.35261023731420826
per_scorer_3_scorers,"ncti_score,pactran_score,logme_score",0.6497258179956995
per_scorer_dataset_3_scorers,"ncti_score,pactran_score,logme_score",0.6497258179956995
svm_3_scorers,"ncti_score,pactran_score,logme_score",0.6103180565990468
lsq_3_scorers,"ncti_score,pactran_score,logme_score",0.6601169533021577
overall_3_scorers,"ncti_score,pactran_score,tmi_score",0.36792255299232657
per_scorer_3_scorers,"ncti_score,pactran_score,tmi_score",0.6657155486582382
per_scorer_dataset_3_scorers,"ncti_score,pactran_score,tmi_score",0.6657155486582382
svm_3_scorers,"ncti_score,pactran_score,tmi_score",0.5266251459179243
lsq_3_scorers,"ncti_score,pactran_score,tmi_score",0.6666721407271464
overall_3_scorers,"ncti_score,pactran_score,nce_score",0.2584399748740622
per_scorer_3_scorers,"ncti_score,pactran_score,nce_score",0.6486351114450288
per_scorer_dataset_3_scorers,"ncti_score,pactran_score,nce_score",0.6486351114450288
svm_3_scorers,"ncti_score,pactran_score,nce_score",0.49604978110600717
lsq_3_scorers,"ncti_score,pactran_score,nce_score",0.6678230619430993
overall_3_scorers,"ncti_score,pactran_score,sfda_score",0.2070858397139578
per_scorer_3_scorers,"ncti_score,pactran_score,sfda_score",0.6096091657668682
per_scorer_dataset_3_scorers,"ncti_score,pactran_score,sfda_score",0.6096091657668682
svm_3_scorers,"ncti_score,pactran_score,sfda_score",0.5082377767650761
lsq_3_scorers,"ncti_score,pactran_score,sfda_score",0.6475129290465963
overall_3_scorers,"ncti_score,pactran_score,hscore_score",0.09140175635230517
per_scorer_3_scorers,"ncti_score,pactran_score,hscore_score",0.6839578552083625
per_scorer_dataset_3_scorers,"ncti_score,pactran_score,hscore_score",0.6839578552083625
svm_3_scorers,"ncti_score,pactran_score,hscore_score",0.4406892389550556
lsq_3_scorers,"ncti_score,pactran_score,hscore_score",0.670810530450145
overall_3_scorers,"ncti_score,pactran_score,reg_hscore_score",-0.09400877765598033
per_scorer_3_scorers,"ncti_score,pactran_score,reg_hscore_score",0.6734818719644615
per_scorer_dataset_3_scorers,"ncti_score,pactran_score,reg_hscore_score",0.6734818719644615
svm_3_scorers,"ncti_score,pactran_score,reg_hscore_score",0.5597911098520767
lsq_3_scorers,"ncti_score,pactran_score,reg_hscore_score",0.6748462815391405
overall_3_scorers,"ncti_score,gbc_score,parc_score",0.44992124195484096
per_scorer_3_scorers,"ncti_score,gbc_score,parc_score",0.5575070581167307
per_scorer_dataset_3_scorers,"ncti_score,gbc_score,parc_score",0.5575070581167307
svm_3_scorers,"ncti_score,gbc_score,parc_score",0.5241700297925744
lsq_3_scorers,"ncti_score,gbc_score,parc_score",0.6466425534302518
overall_3_scorers,"ncti_score,gbc_score,nleep_score",0.43119448105222435
per_scorer_3_scorers,"ncti_score,gbc_score,nleep_score",0.578060786704602
per_scorer_dataset_3_scorers,"ncti_score,gbc_score,nleep_score",0.578060786704602
svm_3_scorers,"ncti_score,gbc_score,nleep_score",0.5364004494203655
lsq_3_scorers,"ncti_score,gbc_score,nleep_score",0.6571924364906347
overall_3_scorers,"ncti_score,gbc_score,leep_score",0.39063442992449915
per_scorer_3_scorers,"ncti_score,gbc_score,leep_score",0.6609257457381016
per_scorer_dataset_3_scorers,"ncti_score,gbc_score,leep_score",0.6609257457381016
svm_3_scorers,"ncti_score,gbc_score,leep_score",0.5218066041802663
lsq_3_scorers,"ncti_score,gbc_score,leep_score",0.6643511390835599
overall_3_scorers,"ncti_score,gbc_score,logme_score",0.35261023731420826
per_scorer_3_scorers,"ncti_score,gbc_score,logme_score",0.5641156176314006
per_scorer_dataset_3_scorers,"ncti_score,gbc_score,logme_score",0.5641156176314006
svm_3_scorers,"ncti_score,gbc_score,logme_score",0.5605985337729
lsq_3_scorers,"ncti_score,gbc_score,logme_score",0.6435784480764833
overall_3_scorers,"ncti_score,gbc_score,tmi_score",0.45746723432673847
per_scorer_3_scorers,"ncti_score,gbc_score,tmi_score",0.645107079465567
per_scorer_dataset_3_scorers,"ncti_score,gbc_score,tmi_score",0.645107079465567
svm_3_scorers,"ncti_score,gbc_score,tmi_score",0.5510640889315858
lsq_3_scorers,"ncti_score,gbc_score,tmi_score",0.6520043956705648
overall_3_scorers,"ncti_score,gbc_score,nce_score",0.2584399748740622
per_scorer_3_scorers,"ncti_score,gbc_score,nce_score",0.5890280668765971
per_scorer_dataset_3_scorers,"ncti_score,gbc_score,nce_score",0.5890280668765971
svm_3_scorers,"ncti_score,gbc_score,nce_score",0.5015580544641652
lsq_3_scorers,"ncti_score,gbc_score,nce_score",0.652963724769713
overall_3_scorers,"ncti_score,gbc_score,sfda_score",0.2070858397139578
per_scorer_3_scorers,"ncti_score,gbc_score,sfda_score",0.5737663862579179
per_scorer_dataset_3_scorers,"ncti_score,gbc_score,sfda_score",0.5737663862579179
svm_3_scorers,"ncti_score,gbc_score,sfda_score",0.5049150220536205
lsq_3_scorers,"ncti_score,gbc_score,sfda_score",0.6549617568449705
overall_3_scorers,"ncti_score,gbc_score,hscore_score",0.09140175635230517
per_scorer_3_scorers,"ncti_score,gbc_score,hscore_score",0.6044963932784007
per_scorer_dataset_3_scorers,"ncti_score,gbc_score,hscore_score",0.6044963932784007
svm_3_scorers,"ncti_score,gbc_score,hscore_score",0.4845734133093557
lsq_3_scorers,"ncti_score,gbc_score,hscore_score",0.6424713193443723
overall_3_scorers,"ncti_score,gbc_score,reg_hscore_score",-0.09400877765598033
per_scorer_3_scorers,"ncti_score,gbc_score,reg_hscore_score",0.6014131287129525
per_scorer_dataset_3_scorers,"ncti_score,gbc_score,reg_hscore_score",0.6014131287129525
svm_3_scorers,"ncti_score,gbc_score,reg_hscore_score",0.5757042036678944
lsq_3_scorers,"ncti_score,gbc_score,reg_hscore_score",0.615421249481674
overall_3_scorers,"ncti_score,parc_score,nleep_score",0.43119448105222435
per_scorer_3_scorers,"ncti_score,parc_score,nleep_score",0.578587665025817
per_scorer_dataset_3_scorers,"ncti_score,parc_score,nleep_score",0.578587665025817
svm_3_scorers,"ncti_score,parc_score,nleep_score",0.5006233586371778
lsq_3_scorers,"ncti_score,parc_score,nleep_score",0.6321814541567962
overall_3_scorers,"ncti_score,parc_score,leep_score",0.39063442992449915
per_scorer_3_scorers,"ncti_score,parc_score,leep_score",0.636578493237482
per_scorer_dataset_3_scorers,"ncti_score,parc_score,leep_score",0.636578493237482
svm_3_scorers,"ncti_score,parc_score,leep_score",0.5286902352340639
lsq_3_scorers,"ncti_score,parc_score,leep_score",0.659648921131105
overall_3_scorers,"ncti_score,parc_score,logme_score",0.44992124195484096
per_scorer_3_scorers,"ncti_score,parc_score,logme_score",0.5793417168569588
per_scorer_dataset_3_scorers,"ncti_score,parc_score,logme_score",0.5793417168569588
svm_3_scorers,"ncti_score,parc_score,logme_score",0.5271410761181791
lsq_3_scorers,"ncti_score,parc_score,logme_score",0.5901611973959892
overall_3_scorers,"ncti_score,parc_score,tmi_score",0.44992124195484096
per_scorer_3_scorers,"ncti_score,parc_score,tmi_score",0.6298481358771284
per_scorer_dataset_3_scorers,"ncti_score,parc_score,tmi_score",0.6298481358771284
svm_3_scorers,"ncti_score,parc_score,tmi_score",0.5404950466595229
lsq_3_scorers,"ncti_score,parc_score,tmi_score",0.6788806641130168
overall_3_scorers,"ncti_score,parc_score,nce_score",0.2584399748740622
per_scorer_3_scorers,"ncti_score,parc_score,nce_score",0.5575166377225717
per_scorer_dataset_3_scorers,"ncti_score,parc_score,nce_score",0.5575166377225717
svm_3_scorers,"ncti_score,parc_score,nce_score",0.458976706504142
lsq_3_scorers,"ncti_score,parc_score,nce_score",0.6400668382784624
overall_3_scorers,"ncti_score,parc_score,sfda_score",0.44992124195484096
per_scorer_3_scorers,"ncti_score,parc_score,sfda_score",0.6156552655672014
per_scorer_dataset_3_scorers,"ncti_score,parc_score,sfda_score",0.6156552655672014
svm_3_scorers,"ncti_score,parc_score,sfda_score",0.47788000585724355
lsq_3_scorers,"ncti_score,parc_score,sfda_score",0.6348596382467133
overall_3_scorers,"ncti_score,parc_score,hscore_score",0.09140175635230517
per_scorer_3_scorers,"ncti_score,parc_score,hscore_score",0.6100197203028793
per_scorer_dataset_3_scorers,"ncti_score,parc_score,hscore_score",0.6100197203028793
svm_3_scorers,"ncti_score,parc_score,hscore_score",0.43241656505441706
lsq_3_scorers,"ncti_score,parc_score,hscore_score",0.6279937978894765
overall_3_scorers,"ncti_score,parc_score,reg_hscore_score",0.44992124195484096
per_scorer_3_scorers,"ncti_score,parc_score,reg_hscore_score",0.6034084237579694
per_scorer_dataset_3_scorers,"ncti_score,parc_score,reg_hscore_score",0.6034084237579694
svm_3_scorers,"ncti_score,parc_score,reg_hscore_score",0.49275987075743166
lsq_3_scorers,"ncti_score,parc_score,reg_hscore_score",0.604945266237773
overall_3_scorers,"ncti_score,nleep_score,leep_score",0.39063442992449915
per_scorer_3_scorers,"ncti_score,nleep_score,leep_score",0.6479713816118092
per_scorer_dataset_3_scorers,"ncti_score,nleep_score,leep_score",0.6479713816118092
svm_3_scorers,"ncti_score,nleep_score,leep_score",0.49213309083245393
lsq_3_scorers,"ncti_score,nleep_score,leep_score",0.6776736337771426
overall_3_scorers,"ncti_score,nleep_score,logme_score",0.43119448105222435
per_scorer_3_scorers,"ncti_score,nleep_score,logme_score",0.6073456417583231
per_scorer_dataset_3_scorers,"ncti_score,nleep_score,logme_score",0.6073456417583231
svm_3_scorers,"ncti_score,nleep_score,logme_score",0.5463043933440894
lsq_3_scorers,"ncti_score,nleep_score,logme_score",0.6430611493611084
overall_3_scorers,"ncti_score,nleep_score,tmi_score",0.43119448105222435
per_scorer_3_scorers,"ncti_score,nleep_score,tmi_score",0.6738062100479106
per_scorer_dataset_3_scorers,"ncti_score,nleep_score,tmi_score",0.6738062100479106
svm_3_scorers,"ncti_score,nleep_score,tmi_score",0.5427996261216691
lsq_3_scorers,"ncti_score,nleep_score,tmi_score",0.6517471148279976
overall_3_scorers,"ncti_score,nleep_score,nce_score",0.2584399748740622
per_scorer_3_scorers,"ncti_score,nleep_score,nce_score",0.5896589523469346
per_scorer_dataset_3_scorers,"ncti_score,nleep_score,nce_score",0.5896589523469346
svm_3_scorers,"ncti_score,nleep_score,nce_score",0.5022176787520239
lsq_3_scorers,"ncti_score,nleep_score,nce_score",0.6622614164952599
overall_3_scorers,"ncti_score,nleep_score,sfda_score",0.43119448105222435
per_scorer_3_scorers,"ncti_score,nleep_score,sfda_score",0.5963920467375279
